"","sampleid","processing_date","barcode_id","roost_site","latitude_s","longitude_e","researchers_present","sampling_session","net_date","net_open_time","net_close_time","exit_count","capture_time","processing_time_start","processing_time_end","weather","bat_species","duplicated_sampleid","recap","bat_sex","bat_age_class","young_of_year","pupmom_pair","pup_or_mom","sampleid_pupmom_pair","fed_bananas_before","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","hair_y_n","wing_punch","bat_flies","meglastreblidae","fleas","mites","ticks","t_star","urine_vial","feces_vial","throat_vial","eppendorf_vol_ul","serum_aliquots_num","rbc_aliquots_num","buffy_coat_aliquots_num","rna_protect_vol_ul","slides_thin_num","slides_thick_num","filter_y_n","toothwear","temperature_f","notes","check_notes_y_n","performed_necropsy","spleen_rna_preserve","liver_rna_preserve","kidney_rna_preserve","brain_rna_preserve","spleen_plain","liver_plain","kidney_plain","brain_plain","liver_aluminum","kidney_aluminum","gonads_aluminum","brain_aluminum","intestines_aluminum","teeth_num","tooth_type","predicted_mass_g","mass_forearm_residual","recap_new"
"179","KEL369","2019-09-20","956000005675385","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",381,"24",132.7,63.9,32.4,"17.9","9.6","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,250,2,"1","yes","mild","97.9 (14:15), 97.1 (14:26), 97.7 (14:33), 97.7 (14:33), 97.5 (14:44)","bat snored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.639832549229,43.3601674507708,"yes"
"180","KEL370","2019-09-20","956000005815793","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",349,"22.2",129.5,62.4,26.1,"9.3","10.3","yes","1","0","0","0","0",0,NA,1,1,1,400,NA,NA,NA,200,2,"1","yes","mild","100.7 (15:01), 99.8 (15:08), 98 (15:15), 97.7 (15:25)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.270241032021,26.7297589679785,"no"
"181","KEL371","2019-09-20","956000005680473","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",337,"22.9",129.7,59.3,25.2,"7.1","7.3","yes","1","0","0","0","0",0,NA,1,1,1,450,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.220850819893,13.7791491801067,"yes"
"182","KEL373","2019-09-20","956000005600479","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",326,"20.1",125.2,58.1,22.3,"0.7","6.9","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.154867817414,23.8451321825857,"yes"
"183","KEL374","2019-09-20","956000005595969","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",363,"22.9",130.1,63.6,27.9,"8.1","7.5","yes","1","0","0","0","0",0,NA,1,1,1,400,NA,NA,NA,300,2,"1","yes","moderate",NA,"Band # 1300 silver. PIT tagged for the first time today (9/20/2019). Band removed on 9/30/2022.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.126068693912,37.8739313060879,"yes"
"184","KEL376","2019-09-20","956000009384021","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",358,"22.5",128.9,62.3,23,"9.1","9","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.426410521752,38.5735894782483,"yes"
"185","KEL377","2019-09-20","956000006034491","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",296,"21.4",127.8,59.2,27.1,"10.8","5.6","yes","1","0","0","0","0",0,NA,1,1,1,450,NA,NA,NA,150,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.243897441072,-18.2438974410722,"yes"
"186","KEL380","2019-09-20","956000006105427","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",360,"20.5",127.7,61.5,29.7,"14.7","14.8","yes","1","0","0","0","0",0,NA,0,1,1,525,NA,NA,NA,250,2,"1","yes","mild","99.8 (15:42), 96.9 (15:59), 95.8 (16:11)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.774761353322,46.2252386466781,"yes"
"187","KEL381","2019-09-20","956000005684443","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",350,"21",126.9,63,26,"8.7","9.3","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes",NA,"9.9 (16:36)","tooth nottaken stopped breathing but was revitalized",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.033687166724,39.9663128332764,"yes"
"188","KEL383","2019-09-20","956000009384627","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",355,"19.5",127.1,60.7,20.9,"0.4","7.5","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,150,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.966952958885,44.033047041115,"yes"
"189","KEL384","2019-09-20","956000006078401","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",385,"21.5",130.1,62.6,22.3,"10.4","8.7","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.126068693912,59.8739313060879,"yes"
"190","KEL387","2019-09-20","956000005815473","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",344,"22",132.6,62.5,24.8,"10.1","9","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,250,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.154374954918,6.84562504508204,"yes"
"191","KEL389","2019-09-20","956000005813441","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",292,"22.5",130,59.5,26.5,"16.1","10.7","yes","1","0","0","0","1",0,NA,1,1,1,550,NA,NA,NA,250,2,"1","yes","mild","97.3 (17:29), L (17:42), L (17:46), L (17:55)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.649264496758,-32.649264496758,"no"
"192","KEL392","2019-10-17","956000005605693","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",330,"20.5",123.9,61.9,28.1,"15.2","10","yes","1","3","0","0","0",0,NA,1,1,1,NA,NA,NA,NA,NA,2,"1","yes","mild","103.5 (14:32), 97 (15:35), 95.5 (15:41)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.195067469885,33.804932530115,"no"
"193","KEL393","2019-10-17","956000005812141","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",390,"23",129,65.9,23.6,"9","7.6","yes","1","1","0","0","5",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild","101.3 (14:39)","lower left premolar previously taken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.899548922123,70.1004510778772,"yes"
"194","KEL395","2019-10-17","956000005812598","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",360,"20.8",130.4,66.8,26.9,"9.8","10.6","yes","1","0","0","0","1",0,NA,0,1,1,300,NA,NA,NA,200,2,"1","yes","mild","100 (15:43), 97.4 (16:25), 96.6 (16:31), 95.7 (16:38), 95.5 (16:46)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.558479872238,33.4415201277621,"yes"
"195","KEL396","2019-10-17","956000005675657","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",355,"22",127,60.1,27.6,"3","7.2","yes","1","4","0","0","2",0,NA,0,1,1,300,NA,NA,NA,200,2,"1","yes","moderate","98.4 (16:19), 97.3 (17:14(, 94.4 (17:23)","missing lower left premolar",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"premolars",310.500153138611,44.4998468613891,"no"
"196","KEL397","2019-10-17","956000009383555","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",335,"21.3",125.2,62.4,27.4,"9.5","14.8","yes","1","0","0","0","0",0,NA,0,1,1,300,NA,NA,NA,200,2,"1","yes","moderate","97.8 ( 16:50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.154867817414,32.8451321825857,"yes"
"197","KEL399","2019-10-17","956000006105427","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",375,"21.4",134,70,29,"10","9","yes","1","0","0","0","0",0,NA,0,1,1,300,NA,NA,NA,0,2,"1","yes","mild","91.7 (17:17)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.981031512922,31.0189684870784,"yes"
"198","KEL400","2019-10-17","956000009384448","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",355,"21.5",130,66.5,29,"7","7","yes","1","0","0","1","0",0,NA,0,1,1,0,NA,NA,NA,0,0,"0","no","mild","95 (18:11)","Band number 338 silver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.649264496758,30.350735503242,"yes"
"199","KEL403","2019-11-16","956000005678383","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",323,"22.3",125.5,61.3,25.7,"15.9","9.4","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild","99.2 (8:17), 97.1(6:30), 95.1(6:41), low(6:50), low(6:58), low(7:08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.538231137786,19.4617688622142,"yes"
"200","KEL404","2019-11-16","956000005680473","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",285,"21",128.8,59.4,23.5,"11.3","12","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild","99.5(8:31)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.953605517001,-33.9536055170014,"yes"
"201","KEL405","2019-11-16","956000010893454","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",272,"20.5",125.3,57.8,26.1,"receded","receded","yes","1","0","0","0","0",0,NA,1,1,1,550,NA,NA,NA,200,2,"1","yes","mild","95.1(8:43)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.615654672524,-30.6156546725242,"yes"
"202","KEL409","2019-11-16","956000005676889","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",290,"22.3",115.6,60.9,29,"11","9.1","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild","97.3(10;10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.157473772987,21.8425262270125,"yes"
"203","KEL411","2019-11-16","956000006089682","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",268.5,"20.2",132.9,64.2,26.3,"small","small","yes","1","0","0","0","0",0,NA,1,1,1,350,NA,NA,NA,150,2,"1","yes","mild","98.2(11:15)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.611745249611,-70.1117452496113,"yes"
"204","KEL415","2019-11-16","956000010890263","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no","mom","KEL416","unknown",279,"20.5",128.9,60.3,25.8,"8.8","6.9","yes","1","0","0","0","0",0,NA,0,1,1,600,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.226259093308,-29.2262590933083,"yes"
"205","KEL417","2019-11-16","956000006078401","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",353,"22",129.4,61.9,30.5,"16.7","14.8","yes","1","0","0","0","0",0,NA,0,1,1,300,NA,NA,NA,150,2,"1","yes","heavy","101.8(12:25)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.795436007562,31.2045639924381,"yes"
"206","KEL418","2019-11-16","956000010869161","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",300,"21.5",126.8,61.4,21.4,"10.9","8.2","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","101.6(11:47)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.567555067256,-9.56755506725563,"yes"
"207","KEL420","2019-11-16","956000005679882","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",266,"22.2",126.3,59.4,29.8,"receded","receded","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","102.0(12:09)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.241903498872,-41.2419034988721,"yes"
"208","KEL425","2019-12-11","956000005676049","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",350,"21.4",130.9,63.5,26.9,"14.1","10.9","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,100,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.952492391273,21.0475076087267,"yes"
"209","KEL429","2019-12-11","956000006105427","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",148,"22",127.2,62.7,23.7,"11","10.4","yes","1","0","0","0","0",0,NA,0,1,1,600,NA,NA,NA,250,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.434086603532,-163.434086603532,"yes"
"210","KEL430","2019-12-11","956000005684443","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",370,"21",127.9,63.7,27.7,"17.1","21.3","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,250,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.713367185675,55.286632814325,"yes"
"211","KEL432","2019-12-11","956000006089682","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",322,"20.9",130.4,64.9,28.3,"16.1","12.1","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.558479872238,-4.55847987223791,"yes"
"212","KEL433","2019-12-11","956000006076030","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",351,"21.1",131.4,62.7,27.7,"12.9","12","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.354828081968,19.6451719180323,"yes"
"213","KEL436","2019-12-11","956000010868919","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",372,"23.7",127.2,62.7,27.2,"12.1","11.7","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.434086603532,60.5659133964683,"yes"
"214","KEL437","2019-12-11","956000006037299","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",307,"21.4",130.5,61.7,25.7,"small","small","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,300,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.036616382732,-20.0366163827324,"no"
"215","KEL438","2019-12-11","956000005815473","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",372,"21.5",130,62.4,23,"14.6","10.9","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.649264496758,47.350735503242,"yes"
"216","KEL440","2020-02-02","956000010869469","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",340,"20.5",130,64,27,"8.5","6","yes","1","0","0","0","0",0,NA,0,1,1,550,NA,NA,NA,250,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.593843418186,28.4061565818143,"no"
"217","KEL441","2020-02-02","956000006076030","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",380,"22",131,63,25.1,"16.5","14","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,250,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.432293768635,50.5677062313646,"yes"
"218","KEL442","2020-02-02","956000005671203","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",375,"23",132,66.5,20.1,"17","16","yes","1","0","0","0","0",0,NA,1,1,1,550,NA,NA,NA,250,2,"1","yes","moderate",NA,"Banded 2/5/19 as # 897 KEL285, PIT tagged today, Band removed on 9/30/22 as KEL648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.24861341583,40.7513865841697,"yes"
"219","KEL443","2020-02-02","956000005812141","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",400,"23.55",130,67.5,32,"20","17.5","yes","1","0","0","0","0",0,NA,1,1,1,550,NA,NA,NA,250,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.649264496758,75.350735503242,"yes"
"220","KEL447","2020-02-02","956000005596513","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",380,"20",133,60,27,"17","12","yes","1","0","0","0","0",0,NA,0,1,1,650,NA,NA,NA,250,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.098200309919,40.9017996900812,"yes"
"221","KEL449","2020-02-02","956000009382788","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",280,"22.05",129.5,61.8,29.9,"7.4","5.1","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.062134425465,-30.0621344254653,"no"
"222","KEL455","2020-02-02","956000010890263","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",324,"20",132.3,62,27,"6.8","7.7","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.660799220454,5.33920077954633,"yes"
"223","KEL458","2020-02-02","956000009385276","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",310,"22",124.2,59.9,25.3,"4.8","2.3","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.928242894232,16.0717571057684,"yes"
"224","KEL459","2020-02-02","956000005597223","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",230,"21.5",132,60,25,"14","13","yes","1","0","0","0","0",0,NA,1,1,1,550,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.24861341583,-104.24861341583,"no"
"225","KEL459B","2020-03-11",NA,"Angavokely_Edup",-18.9327,47.7578,"AG,AS,FR",94,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",NA,"21.5",134,63,34,"11","14","yes","1","0","0","0","0",0,NA,0,1,1,NA,NA,NA,NA,NA,NA,"","","moderate","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"226","KEL461","2020-02-02","956000005669865","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","L","no","yes","mom","KEL462","unknown",330,"19",130,59,31,"10","7","yes","1","0","0","0","0",0,NA,0,1,1,550,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.593843418186,18.4061565818143,"yes"
