"barcode_id","sampleid","roost_site","latitude_s","longitude_e","researchers_present","sampling_session","net_date","net_open_time","net_close_time","exit_count","capture_time","processing_date","processing_time_start","processing_time_end","weather","bat_species","duplicated_sampleid","recap","bat_sex","bat_age_class","young_of_year","pupmom_pair","pup_or_mom","sampleid_pupmom_pair","fed_bananas_before","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","hair_y_n","wing_punch","bat_flies","meglastreblidae","fleas","mites","ticks","t_star","urine_vial","feces_vial","throat_vial","eppendorf_vol_ul","serum_aliquots_num","rbc_aliquots_num","buffy_coat_aliquots_num","rna_protect_vol_ul","slides_thin_num","slides_thick_num","filter_y_n","toothwear","temperature_f","notes","check_notes_y_n","performed_necropsy","spleen_rna_preserve","liver_rna_preserve","kidney_rna_preserve","brain_rna_preserve","spleen_plain","liver_plain","kidney_plain","brain_plain","liver_aluminum","kidney_aluminum","gonads_aluminum","brain_aluminum","intestines_aluminum","teeth_num","tooth_type","predicted_mass_g","mass_forearm_residual","recap_new","match"
"956000009383805","MIZ445","Maromizaha_Rmad",-18.9623,48.4525,"KR, AG, AA, FR, CB",67,NA,NA,NA,NA,NA,2019-05-22,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",75,"10.49",73.8,36.7,11.1,"18","11.6","yes","1","8","0","0","9",0,NA,0,1,1,350,NA,NA,NA,150,2,"1","yes","heavy",NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3195706370092,6.68042936299085,"yes",1
"956000009383805","MIZ583","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",88,NA,NA,NA,NA,NA,2019-12-10,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",80,"12.64",74.2,36.5,12,"11.1","9","yes","1","11","1","0","25",0,NA,1,1,1,300,NA,NA,NA,50,2,"1","yes",NA,NA,"data not entered where NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8706186527199,11.1293813472801,"yes",1
"956000009383805","MIZ607","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",76,"10",74.5,36,12,"10","7","yes","1","3","0","0","12",0,NA,1,1,1,NA,NA,NA,NA,NA,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2848539059008,6.71514609409915,"yes",1
"956000009384021","KEL365","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,2019-07-07,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",342,"22",133,61.9,27.6,"8.9","8.6","yes","1","0","0","0","2",0,NA,1,1,1,NA,NA,NA,NA,NA,0,NA,NA,"mild","99.1 (15:10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000009384021","KEL376","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,2019-09-20,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",358,"22.5",128.9,62.3,23,"9.1","9","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.971474261451,40.0285257385495,"yes",1
"956000009384448","ANGB156","Angavobe_Edup",-18.944,47.9491,"CB, CR, AFA, AR",49,NA,NA,NA,NA,NA,2018-09-09,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",340,"22.5",125.3,63.2,30.2,"15.8","13.4","yes","1","0",NA,"2","0",0,NA,0,1,1,450,NA,NA,NA,150,2,"1","yes","heavy","97.9 (13:50); 101.6 (14:06); 99.1 (14:08); 97.5 (14:12)","Band number 338 silver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.089829978986,32.9101700210144,"yes",1
"956000009384448","KEL400","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,2019-10-17,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",355,"21.5",130,66.5,29,"7","7","yes","1","0","0","1","0",0,NA,0,1,1,0,NA,NA,NA,0,0,"0","no","mild","95 (18:11)","Band number 338 silver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.310436547127,33.6895634528726,"yes",1
"956000009384448","KEL44","Angavokely_Edup",-18.9327,47.7578,"CB, CR, MR",13,NA,NA,NA,NA,NA,2014-10-08,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,NA,NA,NA,"unknown",320,"20.6",127.4,64.4,28.2,"6.7","9","yes",NA,"0",NA,"0","1",NA,NA,0,2,2,700,NA,NA,NA,NA,2,"1","yes","heavy","98.2 (17:45); 100.2 (17:53)","Fed sugar water and release at night, Band number 338 silver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000009384448","KEL280","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,2019-02-05,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no",NA,NA,NA,"unknown",350,"20.6",128.13,51.74,20.57,"17.49","18.87","yes","1","3",NA,"3","1",NA,NA,0,1,1,250,NA,NA,NA,100,2,"1","yes","moderate","101.3 (21:21)","Difficulty taking blood, Band number 338 silver",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.638081949793,34.3619180502071,"yes",1
"956000009384627","KEL383","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,2019-09-20,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",355,"19.5",127.1,60.7,20.9,"0.4","7.5","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,150,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.521817491676,42.4781825083242,"yes",1
"956000009384627","KEL80","Angavokely_Edup",-18.9327,47.7578,"CB, CR, MR",20,NA,NA,NA,NA,NA,2014-12-17,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,NA,NA,NA,"unknown",350,"21.1",128.7,61.4,25.5,"20.5","24.6","yes",NA,"8",NA,"2","2",NA,NA,0,2,2,500,NA,NA,NA,NA,2,"2","yes","moderate",NA,"Fed sugar water and released at dusk post-processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000009384627","KEL47","Angavokely_Edup",-18.9327,47.7578,"CB, CR, MR",13,NA,NA,NA,NA,NA,2014-10-08,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,NA,NA,NA,"unknown",330,"21.5",124.1,60.1,24.9,"7.9","12.2","yes",NA,"2",NA,"0","2",NA,NA,2,2,2,800,NA,NA,NA,NA,2,"1","yes","moderate","98.4 (16:41); 99.6 (18:47); 101.1 (18:55)","Fed sugar water and release at night",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000009384773","MIZ633","Maromizaha_Rmad",-18.9623,48.4525,"AG, SA, FR",93,NA,NA,NA,NA,NA,2020-03-09,NA,NA,NA,"Rousettus madagascariensis","","yes","female","NL","no","no",NA,NA,"unknown",55,"10.1",71,30,13,"5","2.5","yes","1","5","1","0","3",0,NA,1,1,1,400,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4923519956016,-2.49235199560163,"yes",1
"956000009384773","MIZ565","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-14,NA,NA,NA,"Rousettus madagascariensis","","yes","female","P","no","no",NA,NA,"unknown",60,"11.18",66.6,31.7,10.8,"3.8","3.7","yes","1","3","0","0","7",0,NA,0,1,1,300,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7090159765829,6.29098402341712,"yes",1
"956000009384773","MIZ449","Maromizaha_Rmad",-18.9623,48.4525,"KR, AG, AA, FR, CB",67,NA,NA,NA,NA,NA,2019-05-22,NA,NA,NA,"Rousettus madagascariensis","","yes","female","NL","no","no",NA,NA,"unknown",60,"10.6",67.4,31.1,13,"3.1","3","yes","1","11","1","0","6",0,NA,0,1,1,NA,NA,NA,NA,NA,0,NA,NA,"mild",NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3957355014291,5.60426449857094,"yes",1
"956000009385276","KEL458","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,2020-02-02,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",310,"22",124.2,59.9,25.3,"4.8","2.3","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.908809469094,16.0911905309061,"yes",1
"956000010848216","KEL294","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,2019-02-06,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",331,"26.4",131.14,62.95,25.52,"16.75","15.77","yes","1",NA,NA,NA,NA,NA,NA,1,1,1,400,NA,NA,NA,200,2,"1","yes","moderate","101.8 (9:13)","Band # 844. PIT tagged on 9/30/2022 as KEL649",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.777657980388,6.22234201961231,"yes",1
"956000010849257","KEL169","Angavokely_Edup",-18.9327,47.7578,"CB, CR, AR, AFA",38,NA,NA,NA,NA,NA,2018-02-15,NA,NA,NA,"Eidolon dupreanum","","yes","male","J","yes","no",NA,NA,"unknown",205,"17.9",107.7,53.1,25.7,"small","small","yes","1","7",NA,"0","1",0,NA,1,1,1,200,NA,NA,NA,200,2,"2","yes","new","Band # 1072; Pit tagged for first time next capture (1/12/2023 KEL665); Band removed on 1/12/2023; skipped because late and rushed and bats seemed healthy","Fed sugar water post-processing then released.",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000010862484","ANGB154","Angavobe_Edup",-18.944,47.9491,"CR, AFA, AR, Noe",45,NA,NA,NA,NA,NA,2018-07-27,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",340,"20",125.1,63.4,28.9,"7.2","5.3","yes","1","1",NA,"0","1",0,NA,0,1,1,400,NA,NA,NA,250,2,"1","yes","moderate","97.4","Band # 962. PIT tagged on 9/30/2022 as KEL645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.635537504515,43.3644624954848,"yes",1
"956000010865634","KEL299B","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,2019-03-15,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",260,"18.5",124.3,58.7,29.8,"4.2","8.1","yes","1",NA,NA,NA,"7",NA,NA,1,1,1,200,NA,NA,NA,200,2,"1","yes","mild",NA,"formerly 1003 silver, pit tagged on 5/8/22, 2 mites are unknown mite or tick species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.211507816901,-34.2115078169015,"yes",1
"956000010868008","MIZ570","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",88,NA,NA,NA,NA,NA,2019-12-10,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",78,"11.96",69.8,33,14.7,"6.8","6.9","yes","1","6","1","0","12",0,NA,1,1,1,600,NA,NA,NA,40,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8895292671248,15.1104707328752,"yes",1
"956000010868008","MIZ510","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF, AA, SG",77,NA,NA,NA,NA,NA,2019-09-19,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",61,"10.88",69.6,33,10.5,"12.6","7.1","yes","1","0","0","0","9",0,NA,2,1,1,400,NA,NA,NA,48,2,"1","yes","new",NA,"Teeth coming in - marked as new",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6219086569328,-1.62190865693275,"yes",1
"956000010868919","KEL287B","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,2019-03-15,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",330,"23.6",128.2,61.2,30,"16.9","12.9","yes","1",NA,NA,NA,"1",NA,NA,0,1,1,100,NA,NA,NA,80,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.850075968044,14.1499240319557,"yes",1
"956000010868919","KEL352","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,2019-07-07,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",390,"23.3",128.1,61.9,27.9,"8.6","9.1","yes","1","1","0","0","1",0,NA,0,1,1,600,NA,NA,NA,200,1,"1","yes",NA,"98.3 (17:14), 95.4 (17:23)","maybe forgot to label UR",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000010868919","KEL436","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,2019-12-11,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",372,"23.7",127.2,62.7,27.2,"12.1","11.7","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.824114435379,59.1758855646207,"yes",1
"956000010868919","KEL268","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA",56,NA,NA,NA,NA,NA,2019-01-07,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",182,"14.77",128.2,62.2,22.7,"10.3","12.2","yes","1","1",NA,NA,NA,NA,NA,1,1,1,200,NA,NA,NA,150,2,"0","yes","mild",NA,"running out of slides so minimizing smears",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.850075968044,-133.850075968044,"yes",1
"956000010869120","MIZ517","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF, AA, SG",77,NA,NA,NA,NA,NA,2019-09-19,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",71,"11",73,31,11.5,"12.5","10","yes","1","3","0","0","0",0,NA,1,1,1,350,NA,NA,NA,50,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2218291167311,3.77817088326886,"yes",1
"956000010869120","MIZ549","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,2019-10-16,NA,NA,NA,"Rousettus madagascariensis","y","yes","male","A","no","no",NA,NA,"unknown",68,"12.09",51.9,34.1,10.3,"9.5","8.9","yes","1","9","2","0","6",0,NA,0,1,1,300,NA,NA,NA,60,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8895292671248,12.1104707328752,"yes",1
"956000010869120","MIZ549","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,2019-10-16,NA,NA,NA,"Rousettus madagascariensis","y","yes","male","A","no","no",NA,NA,"unknown",68,"12.09",51.9,34.1,10.3,"9.5","8.9","yes","1","9","2","0","6",0,NA,0,1,1,300,NA,NA,NA,60,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4879331009031,27.5120668990969,"yes",1
"956000010869138","MIZ499","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF, AA, SG",77,NA,NA,NA,NA,NA,2019-09-18,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",65,"12.08",71.7,34.1,12.4,"6.1","6.9","yes","1","3","0","0","5",0,NA,0,1,1,250,NA,NA,NA,40,2,"1","yes","heavy",NA,"few teeth - named ""gummmy""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4504550023997,-0.450455002399721,"yes",1
"956000010869138","MIZ561","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-14,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",74.5,"11.44",71.2,32.8,13.3,"10.3","11.9","yes","1","7","0","0","5",0,NA,1,1,1,150,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7732889153589,9.72671108464108,"yes",1
"956000010869161","KEL418","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,2019-11-16,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",300,"21.5",126.8,61.4,21.4,"10.9","8.2","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","101.6(11:47)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.615253993997,-11.6152539939966,"yes",1
"956000010869271","MIZ590","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",88,NA,NA,NA,NA,NA,2019-12-11,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",78,"12.08",69.3,30.7,13.4,"10.2","6.2","yes","1","3","0","0","16",0,NA,0,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"data not entered where NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2211784489544,15.7788215510456,"yes",1
"956000010869271","MIZ513","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF, AA, SG",77,NA,NA,NA,NA,NA,2019-09-19,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",68,"11.65",71.6,32.5,9.9,"10.8","6","yes","1","3","0","0","1",0,NA,2,1,1,300,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3148375431075,2.68516245689251,"yes",1
"956000010869359","MIZ548","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-13,NA,NA,NA,"Rousettus madagascariensis","y","yes","female","NL","no","no",NA,NA,"unknown",70,"10.99",68.6,31.9,13.6,"5.3","4.8","yes","1","9","0","0","4",0,NA,0,1,1,500,NA,NA,NA,45,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4267918201063,14.5732081798937,"yes",1
"956000010869359","MIZ548","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-13,NA,NA,NA,"Rousettus madagascariensis","y","yes","female","NL","no","no",NA,NA,"unknown",70,"10.99",68.6,31.9,13.6,"5.3","4.8","yes","1","9","0","0","4",0,NA,0,1,1,500,NA,NA,NA,45,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8291357224948,1.17086427750522,"yes",1
"956000010872810","KEL5","Angavokely_Edup",-18.9327,47.7578,"CB, CR, Dada",5,NA,NA,NA,NA,NA,2013-11-26,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,NA,NA,NA,"unknown",350,"21",124,61,29,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,2,2,2,600,NA,NA,NA,NA,2,"0","yes",NA,"94.5 (10:22); 96.9 (10:31); 97.8 (10:37)","ring number 228, banded as KEL5 (11/26/2013), first pit tagged as KEL706 (11/21/2022)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000010875447","KEL273B","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,2019-03-14,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",350,"21",128.8,62.3,26.1,"18.5","14","yes","1",NA,NA,NA,"5",NA,NA,0,1,1,NA,NA,NA,NA,NA,2,"1","yes","mild","95.9 (9:21), 95.1 (9:30), 95.9 (9:38)","Originally thumb band number 395. PIT tagged as KEL538 (5/7/2022)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.668255266765,32.331744733235,"yes",1
"956000010875447","KEL350","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,2019-07-07,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",343,"21.8",129.8,62.8,31,"9.8","10.1","yes","1","7","0","1","9",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild","102.5 (15:47)","Originally thumb band number 395. PIT tagged as KEL538 (5/7/2022)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000010887619","MIZ582","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",88,NA,NA,NA,NA,NA,2019-12-10,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",74,"11.96",73.8,35.6,12.7,"9.3","8.5","yes","1","13","0","0","3",0,NA,1,1,1,400,NA,NA,NA,80,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3195706370092,5.68042936299085,"yes",1
"956000010887619","MIZ609","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",80,"11.32",72.5,33.5,14.6,"8.5","8","yes","1","9","1","0","6",0,NA,1,1,1,500,NA,NA,NA,100,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5387007574514,13.4612992425486,"yes",1
"956000010890087","MIZ551","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-13,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",65,"11.97",69.9,32.9,11.9,"12.3","7.3","yes","1","1","0","0","12",0,NA,0,1,1,500,NA,NA,NA,100,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.0234795070367,1.97652049296326,"yes",1
"956000010890087","MIZ601","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",75,"12",70,33,13,"12","9","yes","1","3","0","0","21",0,NA,0,1,1,500,NA,NA,NA,50,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.157522945332,11.842477054668,"yes",1
"956000010890087","MIZ642","Maromizaha_Rmad",-18.9623,48.4525,"AG, SA, FR",93,NA,NA,NA,NA,NA,2020-03-09,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",65,"11.4",66,32,11,"9","7","yes","1","25","0","0","1",0,NA,0,1,1,500,NA,NA,NA,40,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8691717292445,7.13082827075546,"yes",1
"956000010890087","MIZ518","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF, AA, SG",77,NA,NA,NA,NA,NA,2019-09-19,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",70,"10.7",70,32,10.7,"16","9","yes","1","1","0","0","0",0,NA,2,1,1,500,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.157522945332,6.84247705466797,"yes",1
"956000010890263","KEL415","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,2019-11-16,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no","mom","KEL416","unknown",279,"20.5",128.9,60.3,25.8,"8.8","6.9","yes","1","0","0","0","0",0,NA,0,1,1,600,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.208456841796,-29.2084568417961,"yes",1
"956000010890263","KEL455","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,2020-02-02,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",324,"20",132.3,62,27,"6.8","7.7","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.644261400473,5.355738599527,"yes",1
